order_id,customer_id,product_id,sales_rep_id,order_date,quantity,discount,total,status
3718,133,48,8,2025-03-23,1,0.2,221.53,completed
3719,60,12,2,2024-04-21,5,0.05,10578.91,pending
3720,218,66,20,2024-09-13,2,0.25,687.62,completed
3721,424,74,14,2024-03-19,1,0.05,173.67,completed
3722,233,93,7,2025-11-05,3,0.05,960.93,cancelled
3723,215,34,5,2024-05-31,1,0.2,275.58,completed
3724,436,43,10,2024-05-17,2,0,1407.08,completed
3725,33,98,10,2025-09-16,2,0.05,7213.16,completed
3726,157,50,1,2025-07-06,1,0.05,110.35,cancelled
3727,281,33,16,2024-04-16,20,0.15,13226.17,completed
3728,94,64,11,2025-03-16,2,0.1,601.69,completed
3729,460,24,14,2024-05-27,2,0.2,1083.07,completed
3730,317,59,19,2025-05-30,50,0.05,10286.6,cancelled
3731,151,36,11,2024-12-04,2,0.15,446.42,pending
3732,3,15,20,2024-03-11,5,0,3608.85,cancelled
3733,110,54,1,2025-12-09,3,0.2,1000.94,completed
3734,233,43,3,2025-12-13,20,0.05,13367.26,completed
3735,14,15,5,2024-09-12,4,0.1,2598.37,completed
3736,246,78,8,2024-10-28,2,0.1,8178.97,completed
3737,206,18,5,2025-02-23,3,0,4716.3,cancelled
3738,215,43,20,2025-04-21,1,0,703.54,completed
3739,18,17,5,2024-08-25,2,0.15,1560.68,completed
3740,226,87,6,2024-02-24,4,0.15,8179.14,completed
3741,212,82,6,2025-05-18,1,0,4394.82,cancelled
3742,33,14,5,2025-03-04,2,0,3624.08,completed
3743,96,72,16,2025-05-18,2,0.1,601.65,cancelled
3744,357,39,12,2025-03-02,2,0.05,954.22,completed
3745,222,42,10,2025-01-20,1,0.2,500.67,completed
3746,91,44,5,2025-07-18,1,0,491.08,completed
3747,277,49,14,2025-12-22,2,0.15,1148.94,completed
3748,302,92,20,2025-09-20,2,0,3393.04,completed
3749,79,6,8,2024-12-02,1,0,207.43,completed
3750,,59,3,2025-09-23,3,0.1,584.71,completed
3751,151,17,15,2025-01-25,5,0.1,4131.23,completed
3752,278,90,11,2024-05-19,1,0,4962.5,completed
3753,259,62,15,2024-09-06,2,0.1,687.62,completed
3754,341,69,8,2024-01-08,4,0,1721.0,completed
3755,361,48,16,2025-10-13,1,0.15,235.37,completed
3756,67,58,16,2025-10-27,2,0.1,222.44,completed
3757,110,44,17,2024-12-04,1,0.05,466.53,completed
3758,343,17,6,2024-08-13,2,0.1,1652.49,pending
3759,84,33,2,2024-01-24,3,0.2,1867.22,completed
3760,149,53,17,2024-12-11,2,0.1,706.9,completed
3761,151,14,4,2025-04-14,2,0.2,2899.26,completed
3762,299,54,10,2024-03-11,1,0.05,396.21,completed
3763,195,78,1,2024-12-17,1,0.2,3635.1,completed
3764,221,64,8,2024-09-27,1,0.1,300.84,completed
3765,309,43,12,2024-06-15,2,0.15,1196.02,completed
3766,217,21,8,2024-01-11,3,0,3706.53,completed
3767,143,21,14,2025-08-30,1,0,1235.51,completed
3768,106,8,3,2025-07-22,1,0.1,401.41,completed
3769,15,89,4,2024-09-07,1,0.2,1249.55,completed
3770,115,32,12,2025-01-19,2,0.05,199.54,completed
3771,345,3,4,2024-03-18,1,0,2423.53,completed
3772,235,3,5,2024-07-21,2,0,4847.06,completed
3773,164,49,12,2025-04-16,2,0.05,1284.12,completed
3774,470,75,10,2025-12-14,1,0,100.47,completed
3775,500,48,1,2025-09-18,5,0,1384.55,completed
3776,323,50,5,2025-12-05,2,0.05,220.7,completed
3777,264,47,10,2024-11-03,5,0.05,2845.91,completed
3778,68,95,12,2024-06-13,1,0.2,2473.34,cancelled
3779,397,68,17,2025-11-15,1,0.1,436.05,completed
3780,50,9,20,2024-11-16,2,0,2757.88,completed
3781,364,38,11,2025-01-18,1,0.1,378.5,completed
3782,70,61,13,2025-11-11,3,0.15,779.87,completed
3783,397,71,5,2024-01-27,1,0,78.09,pending
3784,124,23,3,2025-01-06,3,0.1,1314.33,completed
3785,5,95,6,2024-10-19,2,0.25,4637.51,completed
3786,330,3,19,2024-10-23,1,0,2423.53,completed
3787,338,22,12,2025-01-05,2,0,2743.42,completed
3788,14,37,16,2025-12-25,2,0,633.2,completed
3789,122,20,11,2025-11-02,1,0,2113.33,completed
3790,495,15,7,2025-08-31,3,0.1,1948.78,completed
3791,258,91,12,2024-08-26,2,0,3232.2,completed
3792,320,56,6,2025-12-03,5,0,218.05,completed
3793,149,17,4,2024-07-09,3,0,2754.15,pending
3794,357,91,7,2025-09-26,2,0.25,2424.15,completed
3795,304,40,18,2024-10-23,1,0.05,320.54,returned
3796,331,68,3,2024-02-21,2,0.05,920.55,completed
3797,60,74,4,2025-01-04,3,0.15,466.17,completed
3798,112,25,11,2024-06-06,1,0.05,379.1,pending
3799,492,20,8,2024-07-30,3,0.15,5388.99,completed
3800,154,92,3,2025-05-15,5,0,8482.6,cancelled
3801,462,73,3,2024-08-10,2,0.15,137.38,pending
3802,165,4,4,2025-05-05,1,0,894.3,completed
3803,410,34,19,2024-09-11,1,0,344.47,completed
3804,30,92,16,2024-12-19,2,0.1,3053.74,completed
3805,441,84,15,2025-12-25,1,0,4508.0,completed
3806,14,26,16,2024-08-01,10,0.05,15947.17,completed
3807,498,86,2,2025-10-29,1,0.15,1633.05,pending
3808,441,99,7,2025-08-10,1,0,70.41,completed
3809,312,36,13,2024-01-14,5,0.15,1116.05,returned
3810,126,92,5,2025-02-10,20,0,33930.4,completed
3811,56,96,11,2024-03-01,2,0,9656.74,completed
3812,25,72,14,2024-03-08,1,0,334.25,completed
3813,274,100,16,2025-02-19,1,0.15,3732.42,completed
3814,320,84,6,2025-06-22,1,0,4508.0,completed
3815,73,68,11,2025-08-14,5,0.1,2180.25,completed
3816,173,96,9,2025-01-17,1,0.25,3621.28,completed
3817,266,22,8,2024-11-14,2,0.05,2606.25,cancelled
3818,101,51,19,2025-07-14,4,0,891.36,returned
3819,133,89,8,2025-06-28,2,0,3123.88,completed
3820,410,36,17,2025-02-27,2,0,525.2,completed
3821,252,99,3,2024-04-10,1,0,70.41,completed
3822,177,22,19,2024-12-06,2,0,2743.42,completed
3823,3,66,4,2025-01-01,1,0.1,412.57,completed
3824,92,70,4,2024-03-22,3,0.1,464.43,completed
3825,276,49,4,2024-03-11,1,0,675.85,completed
3826,312,22,13,2024-03-18,3,0,4115.13,completed
3827,364,81,9,2024-12-13,1,0,1856.64,completed
3828,127,49,17,2025-02-11,3,0.15,1723.42,cancelled
3829,46,35,1,2024-08-25,1,0.15,678.16,completed
3830,352,41,9,2025-10-09,50,0.1,27410.4,completed
3831,4,12,3,2024-01-30,2,0,4454.28,returned
3832,77,29,17,2024-06-04,1,0.05,2096.74,cancelled
3833,65,89,4,2025-12-04,3,0.1,4217.24,pending
3834,272,30,18,2024-07-31,1,0.1,2033.43,completed
3835,348,81,15,2025-08-17,1,0.1,1670.98,completed
3836,209,88,12,2025-09-11,1,0,4458.19,completed
3837,405,34,1,2025-12-10,1,0.1,310.02,completed
3838,447,96,16,2025-07-29,4,0,19313.48,completed
3839,339,74,11,2025-08-07,4,0,731.24,pending
3840,384,50,14,2024-09-18,2,0,232.32,pending
3841,244,90,12,2025-12-14,4,0,19850.0,completed
3842,7,15,14,2025-05-27,10,0.1,6495.93,returned
3843,229,27,9,2024-03-09,1,0.05,558.69,pending
3844,385,41,19,2025-12-14,1,0,609.12,completed
3845,283,30,6,2025-02-23,2,0.15,3840.93,completed
3846,352,88,2,2025-05-13,1,0,4458.19,completed
3847,365,80,10,2024-04-15,2,0,7320.18,completed
3848,123,6,9,2024-03-17,4,0.1,746.75,cancelled
3849,287,37,3,2024-11-04,3,0.15,807.33,completed
3850,457,82,8,2025-12-23,1,0,4394.82,completed
3851,110,62,6,2025-07-08,3,0.1,1031.43,completed
3852,294,72,4,2025-02-19,3,0,1002.75,completed
3853,194,36,15,2024-11-29,10,0,2626.0,pending
3854,266,72,5,2024-12-15,5,0.1,1504.12,completed
3855,456,67,20,2025-11-22,1,0.2,118.9,cancelled
3856,62,15,14,2025-05-14,1,0,721.77,completed
3857,333,11,4,2024-09-17,50,0.15,4322.68,completed
3858,410,39,6,2025-08-13,3,0,1506.66,cancelled
3859,265,70,11,2025-11-17,20,0,3440.2,completed
3860,248,38,18,2025-11-16,3,0.2,1009.32,completed
3861,287,72,4,2024-01-05,2,0,668.5,completed
3862,385,84,18,2024-04-07,4,0.05,17130.4,completed
3863,293,75,2,2024-06-18,2,0.05,190.89,completed
3864,221,47,7,2024-01-20,2,0,1198.28,completed
3865,210,40,13,2025-01-04,3,0.05,961.62,completed
3866,382,61,1,2024-07-12,4,0.1,1100.99,pending
3867,416,32,16,2024-01-22,2,0,210.04,completed
3868,392,56,19,2025-12-22,1,0,43.61,pending
3869,18,74,17,2025-12-24,1,0.05,173.67,completed
3870,356,89,14,2025-11-19,2,0,3123.88,completed
3871,178,8,16,2024-06-29,3,0.05,1271.13,completed
3872,203,41,15,2024-12-14,1,0,609.12,completed
3873,46,99,20,2024-10-09,2,0.05,133.78,completed
3874,245,74,12,2025-08-23,1,0.15,155.39,completed
3875,171,98,5,2024-11-10,3,0,11389.2,completed
3876,116,8,7,2024-07-02,1,0.1,401.41,completed
3877,488,48,15,2024-09-18,1,0,276.91,cancelled
3878,117,43,3,2024-02-10,2,0,1407.08,completed
3879,239,52,16,2024-10-05,1,0,358.96,completed
3880,325,74,19,2024-07-23,20,0,3656.2,pending
3881,474,99,14,2024-08-02,2,0,140.82,completed
3882,133,17,5,2025-03-20,2,0,1836.1,completed
3883,72,29,16,2025-06-16,3,0,6621.27,pending
3884,120,30,16,2024-07-31,4,0.1,8133.73,completed
3885,355,75,10,2024-02-24,1,0,100.47,cancelled
3886,229,2,9,2024-02-04,1,0,28.17,pending
3887,64,81,18,2025-11-30,5,0.05,8819.04,completed
3888,393,11,5,2025-01-10,1,0,101.71,completed
3889,113,57,4,2024-01-13,2,0.1,265.07,completed
3890,347,15,16,2025-12-04,10,0.05,6856.81,completed
3891,322,50,10,2025-10-30,1,0.1,104.54,completed
3892,74,13,12,2025-12-08,2,0.05,1014.11,pending
3893,81,56,10,2025-04-19,1,0,43.61,completed
3894,497,78,14,2025-04-06,2,0,9087.74,completed
3895,285,28,19,2024-05-15,1,0.05,1008.05,completed
3896,470,87,17,2025-09-13,4,0.05,9141.39,completed
3897,85,13,20,2025-01-16,2,0.1,960.73,pending
3898,351,94,1,2025-11-28,1,0,2902.58,completed
3899,269,52,2,2025-10-26,2,0,717.92,returned
3900,48,39,19,2025-05-21,2,0.05,954.22,completed
3901,371,79,3,2025-07-26,5,0,17847.7,completed
3902,439,61,13,2024-07-08,1,0,305.83,completed
3903,347,57,10,2025-02-14,1,0.05,139.9,completed
3904,315,44,20,2025-09-02,1,0,491.08,completed
3905,404,96,10,2024-11-24,2,0,9656.74,completed
3906,241,8,17,2025-01-11,2,0,892.02,completed
3907,75,95,15,2024-04-03,10,0,30916.7,completed
3908,381,22,12,2025-11-30,3,0.05,3909.37,completed
3909,424,24,6,2025-12-22,10,0,6769.2,cancelled
3910,110,77,3,2025-04-07,2,0,449.46,pending
3911,309,2,10,2025-08-17,2,0,56.34,completed
3912,107,96,5,2024-01-24,2,0,9656.74,pending
3913,354,26,16,2025-10-05,2,0.05,3189.43,completed
3914,47,62,14,2024-10-13,3,0.1,1031.43,completed
3915,254,13,14,2024-01-24,1,0.2,426.99,completed
3916,188,82,18,2025-11-08,1,0,4394.82,pending
3917,215,56,19,2024-09-09,4,0,174.44,completed
3918,496,30,18,2024-08-06,2,0.05,4292.8,completed
3919,167,17,17,2025-12-29,10,0,9180.5,completed
3920,45,71,7,2025-03-23,2,0.1,140.56,completed
3921,304,68,18,2025-04-05,2,0.2,775.2,completed
3922,311,52,17,2024-09-27,1,0,358.96,completed
3923,30,20,8,2024-06-10,1,0.15,1796.33,completed
3924,200,36,13,2025-11-20,4,0.2,840.32,completed
3925,448,30,12,2024-08-15,1,0,2259.37,completed
3926,53,88,12,2024-04-24,1,0.1,4012.37,completed
3927,280,6,7,2024-03-06,1,0,207.43,completed
3928,464,39,19,2025-01-25,4,0,2008.88,completed
3929,221,95,19,2025-03-27,1,0.1,2782.5,completed
3930,60,44,2,2024-03-24,20,0,9821.6,completed
3931,208,90,11,2025-11-27,20,0.05,94287.5,completed
3932,360,9,19,2025-05-29,5,0,6894.7,pending
3933,63,41,17,2024-11-05,2,0,1218.24,completed
3934,367,85,13,2025-07-10,1,0.1,1074.88,completed
3935,384,1,1,2024-11-19,1,0,1740.61,cancelled
3936,449,4,3,2024-01-12,1,0,894.3,completed
3937,278,12,12,2025-04-21,2,0,4454.28,cancelled
3938,312,73,19,2024-04-02,1,0.15,68.69,completed
3939,183,44,4,2025-01-17,2,0.05,933.05,completed
3940,476,74,14,2025-08-30,2,0,365.62,completed
3941,253,10,16,2025-11-07,1,0,1495.23,completed
3942,105,91,6,2024-05-31,3,0.2,3878.64,pending
3943,471,90,4,2025-01-09,2,0,9925.0,returned
3944,72,10,7,2024-08-13,1,0,1495.23,returned
3945,483,99,9,2024-02-13,1,0,70.41,returned
3946,347,10,16,2024-08-06,2,0.05,2840.94,completed
3947,131,70,1,2024-06-07,1,0,172.01,completed
3948,333,30,2,2024-05-14,50,0.05,107320.07,pending
3949,252,87,3,2024-03-16,1,0,2405.63,completed
3950,33,70,3,2025-10-20,5,0.05,817.05,completed
3951,364,83,8,2025-11-15,4,0.05,2762.33,completed
3952,94,42,12,2024-08-14,2,0.1,1126.51,pending
3953,70,8,14,2025-08-17,3,0,1338.03,pending
3954,175,77,14,2025-11-09,2,0.05,426.99,completed
3955,325,14,19,2025-08-19,3,0.15,4620.7,completed
3956,184,4,12,2024-10-22,1,0,894.3,pending
3957,208,36,4,2024-01-07,10,0.15,2232.1,pending
3958,408,53,2,2024-09-16,4,0.1,1413.79,completed
3959,397,71,8,2024-09-19,1,0.05,74.19,completed
3960,416,95,11,2024-01-12,4,0.15,10511.68,completed
3961,234,34,11,2024-05-14,1,0.05,327.25,completed
3962,469,45,19,2025-09-25,3,0,370.92,completed
3963,41,40,5,2024-10-07,3,0.05,961.62,completed
3964,441,84,15,2025-01-02,5,0,22540.0,pending
3965,390,81,18,2025-11-21,1,0,1856.64,completed
3966,100,6,4,2024-12-19,1,0.15,176.32,completed
3967,323,52,4,2024-05-22,2,0,717.92,completed
3968,465,2,5,2025-06-15,10,0.2,225.36,completed
3969,389,50,13,2025-02-01,1,0.1,104.54,completed
3970,306,67,5,2024-11-11,1,0.2,118.9,cancelled
3971,212,62,2,2025-11-22,1,0,382.01,completed
3972,421,88,10,2025-05-24,1,0,4458.19,completed
3973,481,19,11,2024-07-30,1,0,537.21,completed
3974,381,50,2,2024-06-04,1,0,116.16,pending
3975,200,9,15,2025-09-26,1,0,1378.94,pending
3976,396,20,1,2024-12-13,2,0.15,3592.66,cancelled
3977,102,99,3,2024-12-04,1,0,70.41,completed
3978,314,80,8,2025-02-27,1,0,3660.09,completed
3979,64,1,20,2025-12-29,1,0,1740.61,cancelled
3980,470,34,8,2024-10-04,3,0.1,930.07,completed
3981,329,10,9,2025-12-16,4,0.1,5382.83,completed
3982,136,89,7,2025-05-12,3,0.05,4451.53,cancelled
3983,279,20,10,2025-05-08,1,0,2113.33,cancelled
3984,112,63,20,2024-05-30,10,0.15,1799.37,cancelled
3985,56,84,1,2025-06-13,10,0.1,40572.0,completed
3986,238,67,20,2024-12-18,3,0,445.86,completed
3987,186,65,16,2024-12-06,2,0,444.94,cancelled
3988,444,17,14,2024-12-21,1,0.1,826.25,completed
3989,384,97,16,2025-06-29,4,0,4148.4,completed
3990,165,26,11,2024-07-09,1,0.15,1426.85,returned
3991,286,97,6,2025-11-26,2,0,2074.2,returned
3992,118,71,17,2024-09-14,1,0.2,62.47,completed
3993,243,56,13,2024-09-25,5,0.1,196.25,completed
3994,254,39,11,2025-07-07,3,0.1,1355.99,completed
3995,67,8,16,2025-11-12,1,0,446.01,pending
3996,200,72,12,2024-08-08,2,0,668.5,pending
3997,70,51,5,2025-12-27,1,0.05,211.7,completed
3998,365,11,9,2024-10-29,3,0,305.13,completed
3999,199,11,9,2024-05-04,5,0,508.55,completed
4000,157,46,15,2025-09-03,1,0.2,258.14,completed
4001,63,88,12,2025-05-05,1,0.1,4012.37,cancelled
4002,432,79,15,2024-06-17,1,0,3569.54,completed
4003,116,38,10,2024-11-05,2,0,841.1,completed
4004,417,71,14,2025-07-09,2,0.1,140.56,completed
4005,28,91,5,2025-05-02,1,0.05,1535.29,completed
4006,234,56,8,2025-09-13,2,0,87.22,completed
4007,83,22,6,2024-08-03,1,0.05,1303.12,completed
4008,231,27,4,2025-03-25,20,0.1,10585.62,cancelled
4009,203,72,15,2025-06-21,1,0,334.25,cancelled
4010,10,29,13,2024-09-18,1,0.15,1876.03,returned
4011,206,2,1,2024-12-27,3,0,84.51,returned
4012,282,20,4,2024-05-22,4,0,8453.32,completed
4013,298,28,17,2025-07-05,2,0.2,1697.78,completed
4014,134,91,7,2025-03-26,2,0,3232.2,completed
4015,370,100,12,2024-11-02,2,0.25,6586.62,completed
4016,19,52,13,2024-06-19,3,0,1076.88,cancelled
4017,119,13,6,2025-07-10,1,0.05,507.05,completed
4018,267,94,9,2024-12-14,2,0.25,4353.87,completed
4019,441,56,12,2025-06-17,1,0.2,34.89,completed
4020,350,12,16,2024-08-28,3,0,6681.42,completed
4021,271,13,3,2024-09-15,3,0.1,1441.1,completed
4022,,71,12,2025-01-05,2,0,156.18,completed
4023,387,26,4,2024-09-09,1,0.15,1426.85,completed
4024,202,44,19,2025-12-06,2,0,982.16,completed
4025,250,47,19,2025-06-16,1,0.1,539.23,completed
4026,46,63,9,2024-11-12,50,0,10584.5,completed
4027,281,84,18,2025-07-22,3,0,13524.0,pending
4028,312,78,1,2024-05-13,3,0,13631.61,completed
4029,42,29,20,2024-02-03,1,0,2207.09,returned
4030,145,24,7,2024-11-11,2,0,1353.84,completed
4031,300,78,1,2024-03-17,1,0.15,3862.29,completed
4032,479,50,9,2025-02-07,4,0.1,418.18,completed
4033,410,85,20,2025-10-05,2,0,2388.62,returned
4034,339,4,13,2025-05-07,2,0.2,1430.88,completed
4035,119,50,15,2025-11-13,1,0,116.16,completed
4036,93,98,7,2024-05-01,2,0,7592.8,completed
4037,261,50,19,2024-06-26,2,0.25,174.24,cancelled
4038,241,14,12,2025-01-06,1,0.05,1721.44,completed
4039,61,15,11,2025-05-15,1,0.05,685.68,pending
4040,106,81,6,2025-04-22,3,0.15,4734.43,completed
4041,175,53,17,2025-08-23,2,0.05,746.17,completed
4042,33,5,17,2025-07-17,1,0.05,1554.34,completed
4043,257,49,16,2024-12-21,4,0.1,2433.06,pending
4044,425,28,7,2024-10-27,50,0,53055.5,completed
4045,196,26,5,2025-05-23,2,0.1,3021.57,completed
4046,305,51,9,2024-12-25,3,0.05,635.09,completed
4047,133,75,9,2025-01-31,20,0.1,1808.46,completed
4048,415,95,8,2025-10-05,1,0,3091.67,completed
4049,332,5,5,2024-11-23,1,0.1,1472.54,completed
4050,332,1,18,2025-05-22,3,0.05,4960.74,completed
4051,450,30,20,2025-09-17,1,0.15,1920.46,completed
4052,144,71,2,2024-12-23,3,0,234.27,completed
4053,102,94,18,2024-08-23,1,0,2902.58,completed
4054,209,77,13,2025-09-13,1,0.1,202.26,completed
4055,416,100,1,2024-10-10,2,0,8782.16,completed
4056,45,46,1,2024-10-08,3,0,968.04,completed
4057,132,4,11,2025-12-24,1,0.1,804.87,cancelled
4058,118,69,15,2025-02-21,2,0,860.5,completed
4059,474,51,15,2024-10-25,1,0,222.84,completed
4060,436,18,16,2024-02-08,1,0.1,1414.89,completed
4061,305,19,2,2024-09-27,3,0.1,1450.47,completed
4062,46,3,6,2024-03-12,2,0,4847.06,completed
4063,448,77,11,2025-06-30,1,0,224.73,completed
4064,241,26,17,2025-05-02,1,0,1678.65,pending
4065,129,28,11,2025-03-13,2,0.05,2016.11,completed
4066,108,44,1,2025-04-29,10,0.15,4174.18,completed
4067,352,24,14,2025-10-18,1,0.1,609.23,completed
4068,388,61,2,2025-04-26,2,0.05,581.08,cancelled
4069,62,21,20,2025-07-08,1,0.15,1050.18,completed
4070,97,63,15,2025-08-06,1,0.05,201.11,completed
4071,492,87,4,2024-10-31,3,0.2,5773.51,cancelled
4072,479,65,15,2024-09-11,1,0.15,189.1,completed
4073,34,98,2,2024-01-12,2,0.1,6833.52,pending
4074,16,55,9,2025-01-07,1,0,410.37,completed
4075,331,39,15,2025-11-28,2,0,1004.44,returned
4076,265,99,12,2024-01-11,2,0,140.82,cancelled
4077,146,89,1,2025-11-06,4,0.15,5310.6,completed
4078,30,79,1,2025-05-05,1,0.15,3034.11,completed
4079,340,50,9,2025-06-02,1,0.2,92.93,completed
4080,320,65,9,2025-06-15,10,0.25,1668.52,cancelled
4081,294,41,19,2025-07-18,1,0,609.12,completed
4082,18,60,12,2025-10-02,2,0.1,369.11,pending
4083,320,100,2,2024-06-07,1,0,4391.08,completed
4084,20,17,20,2025-10-26,10,0.05,8721.48,completed
4085,492,77,6,2024-07-19,5,0,1123.65,returned
4086,136,1,8,2024-12-27,1,0.05,1653.58,completed
4087,141,8,6,2024-12-27,3,0,1338.03,completed
4088,500,81,20,2024-04-30,1,0,1856.64,returned
4089,3,3,10,2024-11-30,1,0,2423.53,cancelled
4090,389,89,13,2024-05-23,10,0,15619.4,cancelled
4091,271,16,2,2024-11-04,2,0.15,2448.22,completed
4092,153,68,10,2024-12-20,3,0,1453.5,completed
4093,454,27,19,2025-05-12,4,0.2,1881.89,completed
4094,327,88,11,2024-12-03,1,0.1,4012.37,completed
4095,249,19,7,2024-03-27,3,0.15,1369.89,completed
4096,437,17,19,2024-10-08,1,0.2,734.44,completed
4097,352,54,17,2025-01-08,3,0.05,1188.62,completed
4098,303,6,8,2024-12-12,1,0.05,197.06,completed
4099,156,34,17,2025-09-27,2,0,688.94,pending
4100,263,71,10,2024-10-28,2,0,156.18,completed
4101,378,4,17,2024-11-29,2,0.05,1699.17,completed
4102,149,6,8,2025-12-29,5,0,1037.15,cancelled
4103,185,45,12,2025-02-26,2,0.1,222.55,cancelled
4104,440,8,17,2025-06-04,3,0,1338.03,completed
4105,229,99,15,2024-11-03,2,0.2,112.66,completed
4106,363,16,5,2025-01-13,1,0,1440.13,cancelled
4107,241,79,2,2024-09-11,1,0,3569.54,completed
4108,458,47,20,2024-12-04,20,0.05,11383.66,completed
4109,378,54,15,2025-12-05,5,0.15,1772.51,pending
4110,68,26,19,2024-04-18,1,0,1678.65,pending
4111,187,76,8,2024-04-30,1,0,2080.08,completed
4112,135,80,1,2025-04-06,1,0,3660.09,completed
4113,348,62,13,2024-06-05,1,0.1,343.81,cancelled
4114,322,26,9,2025-12-11,1,0.15,1426.85,completed
4115,145,47,11,2024-02-20,2,0.1,1078.45,completed
4116,110,27,12,2025-11-10,3,0.15,1499.63,completed
4117,28,72,20,2025-02-28,1,0,334.25,returned
4118,258,54,2,2025-08-17,1,0,417.06,completed
4119,349,61,18,2024-12-03,1,0,305.83,completed
4120,119,29,13,2025-08-15,2,0.15,3752.05,pending
4121,125,9,14,2025-09-22,1,0.05,1309.99,returned
4122,348,4,3,2025-07-13,1,0,894.3,pending
4123,48,14,12,2024-07-20,4,0,7248.16,completed
4124,25,5,20,2024-10-18,3,0.05,4663.03,completed
4125,112,74,14,2025-12-25,1,0.05,173.67,completed
4126,456,31,18,2024-01-03,2,0,1442.72,completed
4127,488,9,18,2025-11-01,2,0,2757.88,completed
4128,386,97,14,2025-04-05,3,0,3111.3,completed
4129,451,18,1,2024-10-06,2,0,3144.2,completed
4130,381,99,13,2024-07-09,2,0,140.82,completed
4131,435,4,9,2025-02-26,2,0.05,1699.17,pending
4132,305,84,11,2025-02-20,2,0.05,8565.2,completed
4133,140,79,19,2024-11-05,1,0,3569.54,completed
4134,487,33,13,2024-03-31,4,0,3112.04,pending
4135,128,12,11,2025-09-23,1,0,2227.14,completed
4136,143,2,5,2024-05-27,2,0.1,50.71,completed
4137,393,76,13,2024-10-01,1,0.05,1976.08,pending
4138,276,24,5,2024-05-04,2,0.1,1218.46,completed
4139,323,83,5,2025-10-27,1,0.05,690.58,completed
4140,107,30,16,2024-02-23,3,0.1,6100.3,completed
4141,33,27,17,2025-01-31,2,0.15,999.75,completed
4142,27,34,11,2025-05-22,1,0,344.47,pending
4143,346,100,15,2024-11-29,3,0.05,12514.58,completed
4144,288,87,1,2025-04-16,1,0,2405.63,completed
4145,384,62,14,2025-10-14,1,0,382.01,completed
4146,19,48,14,2024-08-17,1,0.2,221.53,completed
4147,150,20,3,2024-06-30,20,0.05,40153.27,completed
4148,444,48,5,2025-04-11,1,0,276.91,completed
4149,271,45,1,2024-04-04,4,0,494.56,completed
4150,451,71,11,2024-08-29,1,0,78.09,completed
4151,257,61,14,2024-07-09,2,0.25,458.75,completed
4152,355,92,2,2025-05-16,3,0,5089.56,completed
4153,21,96,17,2024-04-08,2,0,9656.74,pending
4154,78,17,20,2024-02-14,1,0,918.05,completed
4155,399,38,19,2025-11-01,4,0,1682.2,completed
4156,68,61,1,2024-01-22,3,0,917.49,completed
4157,111,41,17,2024-10-23,4,0,2436.48,cancelled
4158,246,94,12,2024-01-07,1,0,2902.58,completed
4159,282,76,15,2024-05-23,1,0.1,1872.07,completed
4160,229,31,5,2025-04-15,1,0,721.36,completed
4161,410,12,6,2025-03-30,2,0,4454.28,completed
4162,104,52,3,2024-02-14,5,0.2,1435.84,completed
4163,75,33,15,2024-01-23,1,0,778.01,completed
4164,124,52,16,2025-11-21,3,0,1076.88,completed
4165,456,46,14,2024-04-25,2,0,645.36,completed
4166,237,10,3,2024-11-22,20,0,29904.6,completed
4167,353,77,7,2025-01-27,4,0.2,719.14,completed
4168,118,98,8,2024-07-11,1,0.15,3226.94,completed
4169,376,75,11,2024-10-15,10,0.15,854.0,completed
4170,97,19,4,2025-03-28,3,0,1611.63,completed
4171,136,53,17,2024-06-29,3,0.05,1119.25,completed
4172,74,93,2,2024-04-23,1,0.15,286.59,completed
4173,157,70,17,2024-03-07,1,0,172.01,completed
4174,201,100,12,2024-08-14,3,0,13173.24,completed
4175,247,91,12,2024-08-31,3,0,4848.3,completed
4176,420,70,10,2024-02-24,1,0.1,154.81,completed
4177,76,13,15,2024-02-03,1,0.2,426.99,completed
4178,95,44,20,2024-03-03,1,0.15,417.42,pending
4179,420,73,16,2025-10-04,1,0.05,76.77,pending
4180,56,59,13,2025-01-18,2,0,433.12,completed
4181,379,31,19,2024-04-06,1,0.1,649.22,completed
4182,370,47,19,2024-02-28,1,0,599.14,pending
4183,334,10,16,2024-07-12,2,0.25,2242.85,completed
4184,256,4,17,2025-10-21,2,0.1,1609.74,completed
4185,361,92,10,2024-02-14,5,0.15,7210.21,pending
4186,293,26,12,2024-12-08,2,0.05,3189.43,cancelled
4187,201,24,1,2024-01-07,2,0.15,1150.76,completed
4188,370,24,15,2024-05-30,1,0.05,643.07,completed
4189,337,50,3,2025-10-08,1,0,116.16,cancelled
4190,14,78,8,2024-01-21,2,0,9087.74,completed
4191,293,1,18,2025-08-26,1,0,1740.61,completed
4192,342,22,17,2025-05-26,1,0.15,1165.95,pending
4193,354,68,15,2025-11-13,2,0,969.0,completed
4194,344,76,15,2024-02-20,1,0,2080.08,completed
4195,172,55,20,2024-04-12,5,0,2051.85,completed
4196,326,41,20,2025-05-17,1,0.05,578.66,completed
4197,182,16,7,2024-06-20,1,0,1440.13,cancelled
4198,236,37,17,2025-11-09,3,0.05,902.31,completed
4199,55,55,15,2024-02-19,3,0.15,1046.44,completed
4200,97,47,18,2025-03-02,1,0,599.14,completed
4201,231,37,16,2025-05-23,2,0,633.2,cancelled
